"","CrudeID","Name","Title1","Title2","Country","State","Region","SulfurType","Owner","ShareOwned","SampleID","AssayYear","AssayDate","AssayQuality","Reference","Production","C2_Vol","C3_Vol","IC4_Vol","NC4_Vol","IC5_Vol","NC5_Vol","CP_Vol","C2_Wt","C3_Wt","IC4_Wt","NC4_Wt","IC5_Wt","NC5_Wt","CP_Wt","Fahr_or_Cel","LE_or_GC","YieldCurveUnits","Cal2Ver","Comments","CRUFileSource","ProjectName","RunDate","SmoothDataConf","AssayLibrary","PTI_CIMSGradeID","CrudeType","ChemicalClass","Laboratory","LabSourceRef","LoadPort","LPCode","UserDefRegion","intCrudeID","AssayFile","CRUPath","ReferenceCode","EquityOwnership","TradedCrudeName","YearAddedToLibrary","SulfurCategory","SteelCorrosivity"
"970","FEDRT390","Federated P/L (Core)'97",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,1997,"1997","Fair",NA,NA,0.1404,0.4995,0.3213,1.2987,1.0098,1.4769,0.2052,0.060294,0.30557,0.218004,0.914507,0.760107,1.123275,0.185565,"C","Y","W","HCSM 5.93","12/97 CORE ASSAY.  SAMPLE DATE WAS 10/97.
 CONTAINS CRUDE FROM SWAN HILLS, VIRGINIA HILLS, JUDY CREEK
 FIELDS. CRUDE: 39.0 API, 0.34 WT% S, ~715 PPM N2 (610 BLENDED
 BACK), 5F POUR, 3.8 CSTS @104 F, 0.2 MG KOH/G ACID, 0.7 WT%
 ASPHALTENES, 1.3% CONCARBON, 2 PPM NI, 2-3 PPM V, 4 LB SALT/
 1000 BBL, 65-70 PPM, MERCAPTON S, NAPHTHA HAS 2B COPPER STRIP.
1050 F + RESID: 6.2 VOL%, 8.1 API, 0.80 WT% S,  (NO POUR,
  ONE VIS REPORTED);  PENETRATION 270 DMM @77F, 26DMM @32F;
  0.38% N, 17 WT% CONCARBON, 11% ASPHALTENES, 26 PPM NI,
  43 PPM V. VRESID VISCOSITIES SEEM LOW.
MISSING NAPHTHA DHA, DISTILLATE ACID NUMBERS,
   RESID POUR. NO 700+ RESID QUALITIES PROVIDED.
*** The GC Analysis Covers  27.0 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FEDERATED","Extra Light","Paraffinic",NA,NA,NA,NA,NA,"FEDRT390","FEDRT390.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FEDRT390.CRU","FEDRT390-OLDLIB",FALSE,"Federated",2000,"Sour",NA
"971","FEDRT407","Federated Pipeline 1971",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,1971,"1971","Poor",NA,NA,0,0.90565,0.50445,2.04435,1.36585,2.05615,0.2242,0,0.559557,0.345685,1.453926,1.038368,1.579423,0.204768,"C","Y","W","HCSM 5.93"," CONTAINS CRUDE FROM SWAN HILLS, VIRGINIA HILLS, JUDY CREEK
 FIELDS. SAMPLE DATE WAS 5/71.
1985 STARSUPPLY DATA: 39.7 API, 0.2 WT% S, 1100 PPM N2,
 15 F POUR, 3.3 CSTS AT 104 F, 9 WT% WAX, <0.1 MG KOH/G ACID.
1050 F + RESID: 8.8 VOL%, 15.2 API, 0.54 WT% S, 80 F POUR,
  10 NI, 6 V PPM.
*** The GC Analysis Covers  29.5 LV%  of crude up to a TBP of   148.8  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FEDERATED","Extra Light","Paraffinic",NA,NA,NA,NA,NA,"FEDRT407","FEDRT407.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FEDRT407.CRU","FEDRT407-R",FALSE,"Federated",1996,"Medium",NA
"972","FINAS333","Fina P/L Sour 1984",NA,NA,"USA","Texas","North America","Medium",NA,NA,NA,1984,"1984","Good",NA,NA,0.01664,0.28912,0.29952,1.03376,1.01296,1.1024,0.13312,0.006907,0.170957,0.196432,0.703608,0.736995,0.810414,0.116358,"C","Y","W","HCSM 5.93","1984 SAMPLE OF FINA SOUR W. TEXAS CRUDE OIL.
    WHOLE CRUDE ACID IS 0.1 MG KOH/G. WHOLE CRUDE CONTAINS
    730 PPM MERCAPTANS. VGO HAS 8 WT% WAX.
*** The GC Analysis Covers  20.8 LV%  of crude up to a TBP of   149.0  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FINAPL","Light","Intermediate",NA,NA,NA,NA,NA,"FINAS333","FINAS333.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FINAS333.CRU","FINAS333-R",FALSE,"Fina",1996,"Sour",NA
"973","FLOTT351","Flotta Exp Bld (CVX) '08",NA,NA,"UK","North Sea","Europe","Medium",NA,NA,NA,2008,"7/21/2008","A","CVX",NA,0.046942,1.327566,0.512795,2.223401,1.26817,2.050293,0.283011,0.019698,0.793564,0.339976,1.529842,0.932755,1.523707,0.250076,"C","Y","W","HCSM 5.93","Flotta Oil Terminal sample Dated 2/12/08.Chevron has a 67.4%
interest in the Galley field, the oil from which is produced,
transported onshore, and mingled into and lifted as part of Flotta
blend crude. Current total Galley production is 26 thousand barrels
per day oil with 35 mmscf gas.
Flotta blend means the blend of
crude oils originating from the Flotta catchment area and landed at
the Flotta Oil Terminal in Orkney.  the main components of Flotta are
Piper and Claymore.
H2S DISSOLVED below detection limit
MERCURY <15ppb
SILVER below detection limit
ALUMINIUM below detection limit
BORON below detection limit
BERYLLIUM below detection limit
CALCIUM below detection limit
CADMIUM below detection limit
CAESIUM below detection limit
LITHIUM below detection limit
MANGANESE below detection limit
PHOSPHORUS below detection limit
PALLADIUM below detection limit
PLATINUM below detection limit
RUBIDIUM below detection limit
RHENIUM below detection limit
RUTHENIUM below detection limit
SELENIUM below detection limit
SILICON below detection limit
STRONTIUM below detection limit
*** The GC Analysis Covers  22.7 LV%  of crude up to a TBP of   141.2  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FLOTTAMIX","Light","Intermediate",NA,NA,NA,NA,NA,"FLOTT351","FLOTT351.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FLOTT351.CRU","FLOTT351-A",FALSE,"Flotta",2008,"Sweet",NA
"974","FLOTA357","Flotta Exp Bld(Its) '03",NA,NA,"UK","North Sea","Europe","Medium",NA,NA,NA,2003,"2003","Poor",NA,NA,0.019596,0.777768,0.513084,2.20524,1.407048,2.396508,0.192096,0.008252,0.466592,0.341392,1.522811,1.038629,1.787417,0.170353,"C","Y","W","HCSM 5.93","2003 sample; ITS/Caleb Brett abbreviated assay;
Missing DHA and any detail of fractions.
No resid pour or vis.
*** The GC Analysis Covers  27.6 LV%  of crude up to a TBP of   168.2  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FLOTTAMIX","Light","Intermediate",NA,NA,NA,NA,NA,"FLOTA357","FLOTA357.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FLOTA357.CRU","FLOTA357-OLDLIB",FALSE,"Flotta",2003,"Medium",NA
"975","FLOTA351","Flotta Export Blend 1982",NA,NA,"UK","North Sea","Europe","Medium",NA,NA,NA,1982,"1982","Good",NA,NA,0.07657,1.14114,0.61256,2.83556,1.28687,2.1736,0.1976,0.03213,0.682126,0.406118,1.951046,0.946509,1.615345,0.174605,"C","Y","W","HCSM 5.93","CCL-TBP-264 ANALYSIS.
1982 SAMPLE TAKEN DURING DISCHARGE OF TANKER DRUPA AT MOT
  NETHERLANDS ON 7-13-82. FLOTTA IS A MIX OF CLAYMORE, PIPER,
  & TARTAN FIELDS, LOADED AT FLOTTA TERMINAL, ORKNEY ISLANDS.
RVP IS 9.5 PSI. CLAYMORE & PIPER DATA ARE ON CAL.
CCL-TBP-295 (1983) SHOWS 35.7 API AND 1.2 WT% S.
1982 GULF DATA: 35.9 API, 1.2 WT% S, 6 WT% WAX,
  -10 F POUR, 9.1 PSI RVP, 0.04 MG KOH/G ACID,
  5 LB SALT/1000 BBL. THE DEWAXED VGO HAS A 50 VI
  AT 10 F POUR. WAX IN VGO IS 6 WT%.
*** The GC Analysis Covers  24.7 LV%  of crude up to a TBP of   149.1  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FLOTTAMIX","Light","Intermediate",NA,NA,NA,NA,NA,"FLOTA351","FLOTA351.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FLOTA351.CRU","FLOTA351-R",FALSE,"Flotta",1996,"Medium",NA
"976","FLOTA356","Flotta Export Blend 1986",NA,NA,"UK","North Sea","Europe","Medium",NA,NA,NA,1986,"1986","Obsl",NA,NA,0.01488,0.75144,0.57784,2.6288,1.31688,2.21464,0.21824,0.006263,0.450528,0.384249,1.814211,0.971489,1.650783,0.193422,"C","Y","W","HCSM 5.93","1986 SAMPLE AND ANALYSIS. WHOLE CRUDE QUALITIES ARE: 35.6 API
    GRAVITY, 1.2 WT% SULFUR, -30 F POUR POINT, <0.1 MG KOH/G
    ACID, 12.0 K FACTOR, 9.1 PSI RVP.
    WAX IN LVGO/HVGO IS 11/9 WT%. NAPHTHALENES IN CUTS
    300-400/400-500/500-650 F ARE 0.14/4.1/10.7 VOL%.
FLOTTA EXPORT BLEND IS A MIX OF CLAYMORE, PIPER AND
  TARTAN FIELDS. LOADED AT FLOTTA TERMINAL ON ORKNEY ISLANDS.
  CLAYMORE AND PIPER ARE ON CAL.
ALSO ON CAL IS THE 1982 FLOTA351 EXPORT BLEND.
04/27/87 OGJ: SCAPA FIELD ADDED TO BLEND.
06/04/87 PLATS: IVANHOE & ROB ROY FIELDS ADDED TO BLEND; 6
  FIELDS IN SEGREGATION. PRODUCTION FROM IVANHOE & ROB EST.
  AT 50 MBPD ON 1989. LOAD PORT IS FLOTTA.
SEPT. 1989 SAMPLE WHOLE CRUDE QUALITIES ARE:
  37.8 API GRAVITY, 0.96 WT% SULFUR, 25 F POUR,
  7.8 PSI RVP.
*** The GC Analysis Covers  24.8 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FLOTTAMIX","Light","Intermediate",NA,NA,NA,NA,NA,"FLOTA356","FLOTA356.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FLOTA356.CRU","FLOTA356-R",FALSE,"Flotta",1996,"Sweet",NA
"977","FOINV268","Foinaven exp bld (BP) '04",NA,NA,"UK","North Sea","Europe","Low",NA,NA,NA,2004,"2004","BP",NA,NA,0,0,0,0,0.085606,0.127217,0.01293,0,0,0,0,0.059824,0.089827,0.010856,"C","Y","W","HCSM 5.93","Foinaven export is a heavy density, medium sulphur, low acidity crude
oil with a low crude oil pour point. IBP by ASTM D2892 is approximately
70 C.  The sulphur recovery from the distillation was 99% of the crude
value ie, 0.37%wt.   Kerosene (149-232) d ensity, sulphur and freeze
point fits specification for jet A1. Gasoil / diesel (232-342) high
density, low sulphur.desulphurisation and blending with a lighter cut
may be necessary for gas oil production. Low Cetane Index may not meet
many diesel specif ications.  Vacuum gasoil (369-550) medium density,
low sulphur. Low basic nitrogen and carbon residue indicates
suitability as FCC feed.  Dewaxed oil indicates good lube potential.
Atmospheric residue (>369) medium density, low sulphur. Low metals
conte nt and carbon residue indicate potential FCC feed.  Vacuum
residue (509, >550) light density, low sulphur. Suitable for low
sulphur fuel oil production. May also be suitable for low nickel fuel
oil and  potential FCC feed. Vacuum  residue (509, >550) lig ht
density, low sulphur. Suitable for low sulphur fuel oil production. May
also be suitable for low nickel fuel oil and potential FCC feed.
*** The GC Analysis Covers   3.6 LV%  of crude up to a TBP of   136.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FOINAVEN","Medium","Intermediate",NA,NA,NA,NA,NA,"FOINV268","FOINV268.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FOINV268.CRU","FOINV268-OLDLIB",FALSE,"Foinaven",2006,"Sweet",NA
"978","FOINV261","Foinaven Fld(Bp)1997",NA,NA,"UK","North Sea","Europe","Low",NA,NA,NA,1997,"1997","Bp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C","Y","W","HCSM 5.93","NOTE: THIS ASSAY WAS ACQUIRED AS PART OF OUR LICENSE OF THE BP
  CRUDE LIBRARY FROM HAVERLY SYSTEMS INC. ACCORDING TO THE
  LICENSE AGREEMENT, USE OF INFORMATION IS RESTRICTED TO CHEVRON
  AND GREATER THAN 50% OWN SUBSIDIARIES.******************************
DISCHARGE SAMPLE OF FOINAVEN FLD AT PETROJARL ON NOV 1999
LOAD PORT ID FLOTTA.
BIODEGRADED CRUDE-- NO LIGHTENDS. PARAFFINICITY SEEMS TO
  INCREASE WITH BOILING PT.
CRUDE IS 0.15 MG KOH/G ACID, 2.3 WT% MCR
  0.09 WT% ASPHALTENES, 40 PPB ARSENIC, <3 PPB CD, 25 PPB CU,
  <3 PPB PB, <4 PPB HG, 5 PPM V, 4 PPM NI, AND
  9.5 LB SALT/K BBL.
NAPHTHALENES FOR 149-232C/300-450F ARE 0.4 VOL%;
  FOR 232-342C/ 450-650F ARE 9.4 VOL%.
369-509C/696-948F VGO IS 15 % WAX.
1022F+ RESID HAS > 500 DMM PENETRATION AT 25C/77F,
  80F/27C SOFTENING PT, AND 22 WT% WAX.
*** The GC Analysis Covers   1.7 LV%  of crude up to a TBP of   150.0  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FOINAVEN","Medium","Intermediate",NA,NA,NA,NA,NA,"FOINV261","FOINV261.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FOINV261.CRU","FOINV261-R",FALSE,"Foinaven",2004,"Sweet",NA
"979","FRCDS304","Forcados (Total) '10",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,2010,"8/15/2010",NA,"Total Website",NA,4e-04,0.257941,0.341014,0.718066,0.734456,0.726067,0.132285,0.000163,0.149837,0.219709,0.480137,0.524962,0.524366,0.113593,"C","Y","W","HCSM 5.93","The Forcados Blend is produced from several fields in the Western
Division of Nigeria's Niger Delta region that flow into the Shell
operated Forcados Terminal located in OML 45. Forcados has a production
capacity of 440,000 b/d, however, production in 2011 was held to
219,000 b/d due to Nigeria's security situation. Forcados is light
gravity (30.4 deg API), low sulfur (0.29 weight percent) crude oil.
Shell, the operator, holds 30 percent equity. Other partners are ENI
with 5 percent equity and Total with 10 percent equity. Nigerian
National Petroleum Co (NNPC) holds 55 percent interest however, some of
that production is from a 40-60 Chevron -Operated joint venture fields.
*** The GC Analysis Covers  13.9 LV%  of crude up to a TBP of   134.6  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","FORCADOS","Medium","Naphthenic","Total",NA,NA,NA,"Nigeria","FRCDS304","FRCDS304.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDS304.CRU","FRCDS304-1",FALSE,"Forcados",2012,"Sweet",NA
"980","FRCDS315","Forcados (Total) Mar '14",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,2014,"6/24/2014",NA,"Total Website",NA,0.0202,0.306926,0.428105,0.882822,0.935354,1.060781,0.151285,0.008293,0.179503,0.277694,0.594312,0.673098,0.771301,0.130791,"C","Y","W","HCSM 5.93","The Forcados Blend consists of the output from several fields in the
Western Division of Nigeria's Niger Delta region that flows into the
Shell operated Forcados Terminal located in OML 45. Forcados has a
production capacity of 440,000 b/d however, production in 2012 was held
to 191,000 b/d due to Nigeria's security situation. Forcados is light
gravity (31.5 degrees API), low sulfur (0.22 wt percent) crude oil.
Shell, the operator, holds 30 percent equity. Other partners are ENI (5
percent), Total (10 percent), and Nigerian Natl Petroleum Co (NNPC) (55
percent). Some of the NNPC fields that contribute to the blend are
Chevron operated joint venture fields where Chevron holds 60 percent
interest and NNPC holds 40 percent interest.
*** The GC Analysis Covers  15.4 LV%  of crude up to a TBP of   132.0  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","FORCADOS","Medium","Naphthenic","Total",NA,"Forcados Terminal",NA,"Nigeria","FRCDS315","FRCDS315.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDS315.CRU","FRCDS315",FALSE,"Forcados",2014,"Medium",NA
"981","FRCDS298","Forcados Exp Bld (CVX) '05",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,2005,"2005","Good","CVX",NA,0.001906,0.076397,0.157838,0.304757,0.462869,0.434405,0.076755,0.000774,0.044214,0.101316,0.203021,0.329615,0.312564,0.065665,"C","Y","W","HCSM 5.93","2005 SAMPLE OF FORCADOS EXPORT BLEND. CVX EVALUATION ASSAY.   Forcados
is located in Western Nigeria. Crude has 0.11 wt% N, 4.1 ppm Ni, 0.10
ppm V, 155 ppb As, 3.7 ppm Fe, No detectable Hg, Pb or Se;  0.38 Mg
KOH/G Acid, 11.8 Wt% n-Paraffins/Wax(GC),  11C WAT by OLM, 1.0 Wt%
MCRT, 3.4 psi RVP, 150 ppm KF Water,  4 ppm Mercaptan sulfur/RSH, no
detectable H2S. Compatibility Parameters of >92 Vol% CT, 0.54 Po,
<0.04 ra.
VIS212 value calculated
WAX CVX value calculated
MERCURY <15.00
CETANE TOLERANCE >92
SOLVENT REQUIREMENT <0.04, value calculated
REID VAPOUR PRESSURE value calculated
LEAD below detection limit
SELENIUM below detection limit
*** The GC Analysis Covers  10.5 LV%  of crude up to a TBP of   133.8  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FORCADOS","Medium","Naphthenic",NA,NA,NA,NA,NA,"FRCDS298","FRCDS298.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDS298.CRU","FRCDS298-A",FALSE,"Forcados",2008,"Sweet",NA
"982","FRCDS294","FORCADOS Exp Bld (CVX) '08",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,2008,"10/15/2008","A","CVX",NA,0.057699,0.301696,0.320257,0.653824,0.683308,0.695786,0.116502,0.023383,0.174171,0.205061,0.434481,0.485386,0.499392,0.099423,"C","Y","W","HCSM 5.93","2008 sample and assay by CVX.  Forcados is considered one of the best
gas & oil producing grades in the world market.
It's heavily traded
and most production goes to Atlantic Basin countries such as the US
where Nigeria is the No.5 country of origin of its imports.
Although some goes to SAmerica and other locations including Fareast.
MERCAPTAN below detection limit
CETANE TOLERANCE >92
SOLVENT REQUIREMENT <0.04
ALUMINIUM below detection limit
ARSENIC below detection limit
BORON below detection limit
BERYLLIUM below detection limit
CALCIUM below detection limit
CADMIUM below detection limit
CAESIUM below detection limit
POTASSIUM below detection limit
LITHIUM below detection limit
MOLYBDENUM below detection limit
PHOSPHORUS below detection limit
PALLADIUM below detection limit
RUBIDIUM below detection limit
RHENIUM below detection limit
RUTHENIUM below detection limit
ANTIMONY below detection limit
SELENIUM below detection limit
SILICON below detection limit
STRONTIUM below detection limit
THALLIUM below detection limit
TUNGSTEN below detection limit
*** The GC Analysis Covers  13.6 LV%  of crude up to a TBP of   137.5  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FORCADOS","Medium","Naphthenic",NA,NA,NA,NA,NA,"FRCDS294","FRCDS294.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDS294.CRU","FRCAD294-S",FALSE,"Forcados",2009,"Sweet",NA
"983","FRCDS304S","Forcados Exp Bld (Total) '02",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,2002,"2002","Yield update",NA,NA,0.073177,0.395414,0.325773,0.508502,0.707843,0.636881,0.146247,0.029848,0.229751,0.209942,0.340095,0.506065,0.460069,0.125613,"C","Y","W","HCSM 5.93","Assay from Total website
*** The GC Analysis Covers  13.3 LV%  of crude up to a TBP of   138.3  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FORCADOS","Medium","Naphthenic",NA,NA,NA,NA,NA,"FRCDS304S","FRCDS304S.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDS304S.CRU","FRCDS304S-OLDLIB",FALSE,"Forcados",2006,"Medium",NA
"984","FRCDS295","Forcados Exp Bld 1990",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,1990,"1990","Good",NA,NA,0.02783,0.18392,0.21054,0.32307,0.41503,0.38115,0.11979,0.011285,0.106244,0.134893,0.214821,0.294999,0.273736,0.102292,"C","Y","W","HCSM 5.93","1990 CHEVRON ANALYSIS. FORCADOS IS A LOW SULFUR, NAPHTHENIC
  CRUDE. JET AND DIESEL FROM IT TEND TO BE OF POOR BURNING
  QUALITY BEING LOW IN SMOKE & CETANE, RESPECTIVELY.
CURRENT SAMPLES ARE MORE PARAFFINIC THAN HISTORICALLY--
  HIGHER H2, FREEZE, & POUR.
WHOLE CRUDE: 29.5 API, 0.18 WT% S, 0.40 MG KOH/G ACID, 11.6 K,
  1200 PPM N2, 12.7 H2, 3.5 PSI RVP, SWEET, & DARK GREENISH
  BROWN COLOR.
NAPHTHALENES IN 300-400/4-500/500-650 F DISTILLATES ARE 0.21/
  4.7/11.7 VOL% RESPECTIVELY.
3/90 AGIP DATA: 29.8 API, 0.17 WT% S, 5F POUR, 0.42 ACID, 5 PPM
  NI,  0.5 PPM V.
SEE LISTING FOR OTHER AVAILABLE ASSAYS. LOAD PORT IS FORCADOS.
3/1994: IRVING REPORTEDLY EXPERIENCES HIGHER NEUT NUMBER IN THE
 VGO FRACTIONS THAN REPORTED BY CAL. PLEASE NOTE.**************
7/25/94 PLATT'S:  FORCADOS AND BONNY LT. PRODUCTION IS NORMALLY
  470,000 B/D EACH. BONNY MEDIUM OUTPUT IS TYPICALLY 200,000
  B/D.  SHELL HAS A 30% STAKE IN THESE FIELDS.
*** The GC Analysis Covers  12.1 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FORCADOS","Medium","Naphthenic",NA,NA,NA,NA,NA,"FRCDS295","FRCDS295.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDS295.CRU","FRCDS295-R",FALSE,"Forcados",1996,"Sweet",NA
"985","FRCDS281","Forcados Exp Bld-Onsh'83",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,1983,"1983","Good",NA,NA,0.0147,0.252,0.33495,0.46935,0.57435,0.3339,0.09555,0.005909,0.144306,0.212736,0.309374,0.404692,0.237717,0.080883,"C","Y","W","HCSM 5.93","1983 ANALYSIS. SEE LISTING FOR OTHER ASSAYS ON CAL.
  WHOLE CRUDE ACID IS 0.6 MG KOH/G.
  HVGO ACID IS 1.2 MG KOH/G.
1983 HPI DATABK: 29.7 API, 0.29 WT% S, 960 PPM N2, -5F POUR,
  5.35 CSTS @ 100F, 5.9 PSIG RVP, 0.25 MG KOH/G ACID.
*** The GC Analysis Covers  10.5 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FORCADOS","Medium","Naphthenic",NA,NA,NA,NA,NA,"FRCDS281","FRCDS281.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDS281.CRU","FRCDS281-R",FALSE,"Forcados",1996,"Medium",NA
"986","FRCDO281","Forcados Exp Bld-Onsh'87",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,1987,"1987","Obsl",NA,NA,0.0106,0.1431,0.19186,0.33602,0.42082,0.38054,0.10282,0.004261,0.081945,0.121856,0.221489,0.296513,0.270922,0.087037,"C","Y","W","HCSM 5.93","1987 CHEVRON ANALYSIS OF NOVEMBER CARGO FROM IRVING WHOLE CRUDE
 HAS 0.44 MG KOH/G ACID; ACID IN DISTILLATES PEAKS IN HVY VGO:
 850-1050F CUT HAS 1.1 MG KOH/G.
NAPHTHALENES IN 300-400/400-500/500-650 F ARE 0.26/3.0/9.3 VOL%.
  PNA & HPLC DATA ARE AVAILABLE.
3/90 AGIP DATA SHOWS A LIGHTER MIX:  29.8 API, 0.17 WT% S,
  5 F POUR, 0.42 MG KOH/G ACID, 5 PPM NI, 0.5 PPM V.
SEE LISTING FOR OTHER FORCADOS & NIGERIAN DATA.
*** The GC Analysis Covers  10.6 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FORCADOS","Medium","Naphthenic",NA,NA,NA,NA,NA,"FRCDO281","FRCDO281.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDO281.CRU","FRCDO281-R",FALSE,"Forcados",1996,"Sweet",NA
"987","FRCDS306","Forcados Export Bld 1972",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,1972,"1972","Obsl",NA,NA,0,0.4035,0.378,0.6525,0.669,0.6105,0.1245,0,0.234681,0.243839,0.436835,0.478767,0.441448,0.10704,"C","Y","W","HCSM 5.93","1972 SAMPLE AND CRC ANALYSIS. DATA ARE OBSOLETE.
SEE FRCDS281 FOR RECOMMENDED ANALYSIS.
OGJ MARCH 1983: NEW PRODUCTION IN 1982 FROM BENIBOYE FIELD.
NEAR FUTURE WORK ON OBIAFU-OBRIKOM + KWALE-OKPAI FIELDS IN 1983
1983 DATA ON FEB SAMPLE: 28.2 API, 0.2WT % S.
1983 OGJ SHOWS 29.7 API, 0.3WT % S.
*** The GC Analysis Covers  15.0 LV%  of crude up to a TBP of   151.4  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FORCADOS","Medium","Naphthenic",NA,NA,NA,NA,NA,"FRCDS306","FRCDS306.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRCDS306.CRU","FRCDS306-R",FALSE,"Forcados",1996,"Medium",NA
"988","FRKDM454","Forked Island PL/Barge Mix (CVX)",NA,NA,"USA","Louisiana","North America","Low",NA,NA,NA,2005,"2006","Good","CVX",NA,0.023324,0.419802,0.752903,0.916153,1.457073,1.15812,0.112812,0.010392,0.266454,0.530024,0.669344,1.137953,0.913886,0.105846,"C","Y","W","HCSM 5.93","DEC 2005 SAMPLE OF 45.4 API FORKED ISLAND-PIPELINE/BARGE MIX.  CVX
ASSAY.   Crude has 48 ppm N,  <0.2 ppm Ni, <0.2 ppm V, 206 ppb As,
21ppm Fe, 0 ppb Se, 241 ppb Pb, 158 ppb Hg;  0.114 Mg KOH/G Acid, 22
Wt% n-Paraffins(GC),  0.0 Wt% MCRT, 4.9 psi RVP, 403 ppm KF Water.
Compatibility Parameters of >92 Vol% CT, 0.26 Po, <0.02 ra.
MERCAPTAN below detection limit
NICKEL below detection limit
VANADIUM below detection limit
CETANE TOLERANCE >92 LV%
*** The GC Analysis Covers  27.0 LV%  of crude up to a TBP of   134.7  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","FORKEDISLE","Extra Light","Intermediate",NA,NA,NA,NA,NA,"FRKDM454","FRKDM454.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\FRKDM454.CRU","FRKDM454-A",TRUE,"Forked Island",2009,"Sweet",NA
